timestamp,value
2015-12-08T06:55:00Z,14.602
2015-12-08T06:56:00Z,14.6927
2015-12-08T06:57:00Z,14.7894
2015-12-08T06:58:00Z,14.8939
2015-12-08T06:59:00Z,15.0029
2015-12-08T07:00:00Z,15.1127
2015-12-08T07:01:00Z,15.2195
2015-12-08T07:02:00Z,15.3202
2015-12-08T07:03:00Z,15.4133
2015-12-08T07:04:00Z,15.4981
2015-12-08T07:05:00Z,15.5737
2015-12-08T07:06:00Z,15.6392
2015-12-08T07:07:00Z,15.6929
2015-12-08T07:08:00Z,15.7332
2015-12-08T07:09:00Z,15.7581
2015-12-08T07:10:00Z,15.7662
2015-12-08T07:11:00Z,15.7584
2015-12-08T07:12:00Z,15.7373
2015-12-08T07:13:00Z,15.7057
2015-12-08T07:14:00Z,15.666
2015-12-08T07:15:00Z,15.6195
2015-12-08T07:16:00Z,15.5657
2015-12-08T07:17:00Z,15.5042
2015-12-08T07:18:00Z,15.4345
2015-12-08T07:19:00Z,15.356
2015-12-08T07:20:00Z,15.268
2015-12-08T07:21:00Z,15.1695
2015-12-08T07:22:00Z,15.06
2015-12-08T07:23:00Z,14.9409
2015-12-08T07:24:00Z,14.8212
2015-12-08T07:25:00Z,14.7107
2015-12-08T07:26:00Z,14.6195
2015-12-08T07:27:00Z,14.5542
2015-12-08T07:28:00Z,14.5056
2015-12-08T07:29:00Z,14.4597
2015-12-08T07:30:00Z,14.4024
2015-12-08T07:31:00Z,14.322
2015-12-08T07:32:00Z,14.2239
2015-12-08T07:33:00Z,14.1229
2015-12-08T07:34:00Z,14.0336
2015-12-08T07:35:00Z,13.9695
2015-12-08T07:36:00Z,13.93
2015-12-08T07:37:00Z,13.9023
2015-12-08T07:38:00Z,13.8733
2015-12-08T07:39:00Z,13.8304
2015-12-08T07:40:00Z,13.7684
2015-12-08T07:41:00Z,13.6929
2015-12-08T07:42:00Z,13.61
2015-12-08T07:43:00Z,13.526
2015-12-08T07:44:00Z,13.4454
2015-12-08T07:45:00Z,13.3695
2015-12-08T07:46:00Z,13.2994
2015-12-08T07:47:00Z,13.2357
2015-12-08T07:48:00Z,13.1788
2015-12-08T07:49:00Z,13.1257
2015-12-08T07:50:00Z,13.0729
2015-12-08T07:51:00Z,13.017
2015-12-08T07:52:00Z,12.9549
2015-12-08T07:53:00Z,12.886
2015-12-08T07:54:00Z,12.8109
2015-12-08T07:55:00Z,12.7301
2015-12-08T07:56:00Z,12.644
2015-12-08T07:57:00Z,12.5539
2015-12-08T07:58:00Z,12.4612
2015-12-08T07:59:00Z,12.3675
2015-12-08T08:00:00Z,12.2743
2015-12-08T08:01:00Z,12.1821
2015-12-08T08:02:00Z,12.0908
2015-12-08T08:03:00Z,12
2015-12-08T08:04:00Z,11.9093
2015-12-08T08:05:00Z,11.8185
2015-12-08T08:06:00Z,11.7274
2015-12-08T08:07:00Z,11.6356
2015-12-08T08:08:00Z,11.5429
2015-12-08T08:09:00Z,11.4494
2015-12-08T08:10:00Z,11.3563
2015-12-08T08:11:00Z,11.265
2015-12-08T08:12:00Z,11.1768
2015-12-08T08:13:00Z,11.0925
2015-12-08T08:14:00Z,11.0099
2015-12-08T08:15:00Z,10.9258
2015-12-08T08:16:00Z,10.8371
2015-12-08T08:17:00Z,10.7413
2015-12-08T08:18:00Z,10.6408
2015-12-08T08:19:00Z,10.5402
2015-12-08T08:20:00Z,10.4445
2015-12-08T08:21:00Z,10.358
2015-12-08T08:22:00Z,10.2811
2015-12-08T08:23:00Z,10.2103
2015-12-08T08:24:00Z,10.142
2015-12-08T08:25:00Z,10.0728
2015-12-08T08:26:00Z,10.0011
2015-12-08T08:27:00Z,9.9276
2015-12-08T08:28:00Z,9.8531
2015-12-08T08:29:00Z,9.7786
2015-12-08T08:30:00Z,9.7045
2015-12-08T08:31:00Z,9.6311
2015-12-08T08:32:00Z,9.5583
2015-12-08T08:33:00Z,9.4861
2015-12-08T08:34:00Z,9.4143
2015-12-08T08:35:00Z,9.3422
2015-12-08T08:36:00Z,9.269
2015-12-08T08:37:00Z,9.1938
2015-12-08T08:38:00Z,9.1164
2015-12-08T08:39:00Z,9.0388
2015-12-08T08:40:00Z,8.9645
2015-12-08T08:41:00Z,8.8967
2015-12-08T08:42:00Z,8.8383
2015-12-08T08:43:00Z,8.7866
2015-12-08T08:44:00Z,8.7358
2015-12-08T08:45:00Z,8.6796
2015-12-08T08:46:00Z,8.6123
2015-12-08T08:47:00Z,8.5349
2015-12-08T08:48:00Z,8.4556
2015-12-08T08:49:00Z,8.3828
2015-12-08T08:50:00Z,8.3251
2015-12-08T08:51:00Z,8.2868
2015-12-08T08:52:00Z,8.266
2015-12-08T08:53:00Z,8.2597
2015-12-08T08:54:00Z,8.2651
2015-12-08T08:55:00Z,8.2809
2015-12-08T08:56:00Z,8.3089
2015-12-08T08:57:00Z,8.3519
2015-12-08T08:58:00Z,8.4126
2015-12-08T08:59:00Z,8.4919
2015-12-08T09:00:00Z,8.5831
2015-12-08T09:01:00Z,8.6771
2015-12-08T09:02:00Z,8.7648
2015-12-08T09:03:00Z,8.838
2015-12-08T09:04:00Z,8.8959
2015-12-08T09:05:00Z,8.9414
2015-12-08T09:06:00Z,8.9776
2015-12-08T09:07:00Z,9.0073
2015-12-08T09:08:00Z,9.0336
2015-12-08T09:09:00Z,9.0591
2015-12-08T09:10:00Z,9.0867
2015-12-08T09:11:00Z,9.119
2015-12-08T09:12:00Z,9.1534
2015-12-08T09:13:00Z,9.1809
2015-12-08T09:14:00Z,9.1918
2015-12-08T09:15:00Z,9.1763
2015-12-08T09:16:00Z,9.1316
2015-12-08T09:17:00Z,9.0699
2015-12-08T09:18:00Z,9.0052
2015-12-08T09:19:00Z,8.9514
2015-12-08T09:20:00Z,8.9196
2015-12-08T09:21:00Z,8.9099
2015-12-08T09:22:00Z,8.9198
2015-12-08T09:23:00Z,8.947
2015-12-08T09:24:00Z,8.9889
2015-12-08T09:25:00Z,9.0416
2015-12-08T09:26:00Z,9.1007
2015-12-08T09:27:00Z,9.1619
2015-12-08T09:28:00Z,9.2212
2015-12-08T09:29:00Z,9.2779
2015-12-08T09:30:00Z,9.3337
2015-12-08T09:31:00Z,9.3902
2015-12-08T09:32:00Z,9.4489
2015-12-08T09:33:00Z,9.5103
2015-12-08T09:34:00Z,9.573
2015-12-08T09:35:00Z,9.636
2015-12-08T09:36:00Z,9.698
2015-12-08T09:37:00Z,9.7581
2015-12-08T09:38:00Z,9.8158
2015-12-08T09:39:00Z,9.8708
2015-12-08T09:40:00Z,9.9227
2015-12-08T09:41:00Z,9.9726
2015-12-08T09:42:00Z,10.0263
2015-12-08T09:43:00Z,10.0903
2015-12-08T09:44:00Z,10.171
2015-12-08T09:45:00Z,10.2727
2015-12-08T09:46:00Z,10.3876
2015-12-08T09:47:00Z,10.5046
2015-12-08T09:48:00Z,10.6123
2015-12-08T09:49:00Z,10.7005
2015-12-08T09:50:00Z,10.7681
2015-12-08T09:51:00Z,10.8181
2015-12-08T09:52:00Z,10.8539
2015-12-08T09:53:00Z,10.8785
2015-12-08T09:54:00Z,10.8961
2015-12-08T09:55:00Z,10.9113
2015-12-08T09:56:00Z,10.9285
2015-12-08T09:57:00Z,10.9524
2015-12-08T09:58:00Z,10.9818
2015-12-08T09:59:00Z,11.008
2015-12-08T10:00:00Z,11.0221
2015-12-08T10:01:00Z,11.0149
2015-12-08T10:02:00Z,10.9819
2015-12-08T10:03:00Z,10.9285
2015-12-08T10:04:00Z,10.8613
2015-12-08T10:05:00Z,10.787
2015-12-08T10:06:00Z,10.7112
2015-12-08T10:07:00Z,10.6362
2015-12-08T10:08:00Z,10.5631
2015-12-08T10:09:00Z,10.4934
2015-12-08T10:10:00Z,10.4276
2015-12-08T10:11:00Z,10.3619
2015-12-08T10:12:00Z,10.2906
2015-12-08T10:13:00Z,10.2082
2015-12-08T10:14:00Z,10.1096
2015-12-08T10:15:00Z,9.9982
2015-12-08T10:16:00Z,9.8825
2015-12-08T10:17:00Z,9.7711
2015-12-08T10:18:00Z,9.6724
2015-12-08T10:19:00Z,9.589
2015-12-08T10:20:00Z,9.5174
2015-12-08T10:21:00Z,9.4537
2015-12-08T10:22:00Z,9.3941
2015-12-08T10:23:00Z,9.3363
2015-12-08T10:24:00Z,9.2804
2015-12-08T10:25:00Z,9.227
2015-12-08T10:26:00Z,9.1764
2015-12-08T10:27:00Z,9.1309
2015-12-08T10:28:00Z,9.098
2015-12-08T10:29:00Z,9.086
2015-12-08T10:30:00Z,9.1033
2015-12-08T10:31:00Z,9.1559
2015-12-08T10:32:00Z,9.2385
2015-12-08T10:33:00Z,9.3423
2015-12-08T10:34:00Z,9.4586
2015-12-08T10:35:00Z,9.5794
2015-12-08T10:36:00Z,9.7029
2015-12-08T10:37:00Z,9.8307
2015-12-08T10:38:00Z,9.9644
2015-12-08T10:39:00Z,10.1054
2015-12-08T10:40:00Z,10.256
2015-12-08T10:41:00Z,10.4186
2015-12-08T10:42:00Z,10.5959
2015-12-08T10:43:00Z,10.7903
2015-12-08T10:44:00Z,11.0011
2015-12-08T10:45:00Z,11.2229
2015-12-08T10:46:00Z,11.4502
2015-12-08T10:47:00Z,11.6776
2015-12-08T10:48:00Z,11.8983
2015-12-08T10:49:00Z,12.1034
2015-12-08T10:50:00Z,12.2836
2015-12-08T10:51:00Z,12.4297
2015-12-08T10:52:00Z,12.5381
2015-12-08T10:53:00Z,12.6264
2015-12-08T10:54:00Z,12.7172
2015-12-08T10:55:00Z,12.8331
2015-12-08T10:56:00Z,12.9925
2015-12-08T10:57:00Z,13.1867
2015-12-08T10:58:00Z,13.396
2015-12-08T10:59:00Z,13.6011
2015-12-08T11:00:00Z,13.7841
2015-12-08T11:01:00Z,13.9478
2015-12-08T11:02:00Z,14.1088
2015-12-08T11:03:00Z,14.2835
2015-12-08T11:04:00Z,14.4878
2015-12-08T11:05:00Z,14.7193
2015-12-08T11:06:00Z,14.9556
2015-12-08T11:07:00Z,15.1737
2015-12-08T11:08:00Z,15.3507
2015-12-08T11:09:00Z,15.4753
2015-12-08T11:10:00Z,15.5564
2015-12-08T11:11:00Z,15.6048
2015-12-08T11:12:00Z,15.631
2015-12-08T11:13:00Z,15.6437
2015-12-08T11:14:00Z,15.6443
2015-12-08T11:15:00Z,15.6334
2015-12-08T11:16:00Z,15.6115
2015-12-08T11:17:00Z,15.5787
2015-12-08T11:18:00Z,15.5338
2015-12-08T11:19:00Z,15.4751
2015-12-08T11:20:00Z,15.4011
2015-12-08T11:21:00Z,15.3104
2015-12-08T11:22:00Z,15.2057
2015-12-08T11:23:00Z,15.0916
2015-12-08T11:24:00Z,14.9726
2015-12-08T11:25:00Z,14.8532
2015-12-08T11:26:00Z,14.7367
2015-12-08T11:27:00Z,14.6253
2015-12-08T11:28:00Z,14.5211
2015-12-08T11:29:00Z,14.4264
2015-12-08T11:30:00Z,14.3437
2015-12-08T11:31:00Z,14.276
2015-12-08T11:32:00Z,14.2263
2015-12-08T11:33:00Z,14.1977
2015-12-08T11:34:00Z,14.1921
2015-12-08T11:35:00Z,14.2094
2015-12-08T11:36:00Z,14.2491
2015-12-08T11:37:00Z,14.3106
2015-12-08T11:38:00Z,14.3943
2015-12-08T11:39:00Z,14.5034
2015-12-08T11:40:00Z,14.642
2015-12-08T11:41:00Z,14.814
2015-12-08T11:42:00Z,15.0211
2015-12-08T11:43:00Z,15.25
2015-12-08T11:44:00Z,15.4817
2015-12-08T11:45:00Z,15.6967
2015-12-08T11:46:00Z,15.8781
2015-12-08T11:47:00Z,16.0329
2015-12-08T11:48:00Z,16.1841
2015-12-08T11:49:00Z,16.355
2015-12-08T11:50:00Z,16.5681
2015-12-08T11:51:00Z,16.8228
2015-12-08T11:52:00Z,17.0944
2015-12-08T11:53:00Z,17.3571
2015-12-08T11:54:00Z,17.5851
2015-12-08T11:55:00Z,17.7681
2015-12-08T11:56:00Z,17.9223
2015-12-08T11:57:00Z,18.0663
2015-12-08T11:58:00Z,18.2188
2015-12-08T11:59:00Z,18.392
2015-12-08T12:00:00Z,18.5801
2015-12-08T12:01:00Z,18.7738
2015-12-08T12:02:00Z,18.9639
2015-12-08T12:03:00Z,19.1429
2015-12-08T12:04:00Z,19.3112
2015-12-08T12:05:00Z,19.4716
2015-12-08T12:06:00Z,19.6268
2015-12-08T12:07:00Z,19.7799
2015-12-08T12:08:00Z,19.9353
2015-12-08T12:09:00Z,20.098
2015-12-08T12:10:00Z,20.2731
2015-12-08T12:11:00Z,20.4652
2015-12-08T12:12:00Z,20.6707
2015-12-08T12:13:00Z,20.8793
2015-12-08T12:14:00Z,21.0804
2015-12-08T12:15:00Z,21.2636
2015-12-08T12:16:00Z,21.4277
2015-12-08T12:17:00Z,21.5842
2015-12-08T12:18:00Z,21.745
2015-12-08T12:19:00Z,21.9223
2015-12-08T12:20:00Z,22.1223
2015-12-08T12:21:00Z,22.338
2015-12-08T12:22:00Z,22.5607
2015-12-08T12:23:00Z,22.7817
2015-12-08T12:24:00Z,22.993
2015-12-08T12:25:00Z,23.1892
2015-12-08T12:26:00Z,23.3658
2015-12-08T12:27:00Z,23.518
2015-12-08T12:28:00Z,23.6438
2015-12-08T12:29:00Z,23.758
2015-12-08T12:30:00Z,23.8824
2015-12-08T12:31:00Z,24.0386
2015-12-08T12:32:00Z,24.2469
2015-12-08T12:33:00Z,24.5082
2015-12-08T12:34:00Z,24.8114
2015-12-08T12:35:00Z,25.1448
2015-12-08T12:36:00Z,25.4966
2015-12-08T12:37:00Z,25.8496
2015-12-08T12:38:00Z,26.1806
2015-12-08T12:39:00Z,26.4665
2015-12-08T12:40:00Z,26.6841
2015-12-08T12:41:00Z,26.834
2015-12-08T12:42:00Z,26.9578
2015-12-08T12:43:00Z,27.1009
2015-12-08T12:44:00Z,27.3087
2015-12-08T12:45:00Z,27.6052
2015-12-08T12:46:00Z,27.9521
2015-12-08T12:47:00Z,28.3001
2015-12-08T12:48:00Z,28.6
2015-12-08T12:49:00Z,28.814
2015-12-08T12:50:00Z,28.9606
2015-12-08T12:51:00Z,29.0757
2015-12-08T12:52:00Z,29.195
2015-12-08T12:53:00Z,29.3496
2015-12-08T12:54:00Z,29.5284
2015-12-08T12:55:00Z,29.6985
2015-12-08T12:56:00Z,29.8268
2015-12-08T12:57:00Z,29.883
2015-12-08T12:58:00Z,29.8832
2015-12-08T12:59:00Z,29.882
2015-12-08T13:00:00Z,29.9359
2015-12-08T13:01:00Z,30.0985
2015-12-08T13:02:00Z,30.3308
2015-12-08T13:03:00Z,30.4674
2015-12-08T13:04:00Z,30.3342
2015-12-08T13:05:00Z,29.7581
2015-12-08T13:06:00Z,28.7871
2015-12-08T13:07:00Z,27.9581
2015-12-08T13:08:00Z,27.8738
2015-12-08T13:09:00Z,29.1366
2015-12-08T13:10:00Z,32.0919
2015-12-08T13:11:00Z,36.1192
2015-12-08T13:12:00Z,40.3709
2015-12-08T13:13:00Z,43.9997
2015-12-08T13:14:00Z,46.2868
2015-12-08T13:15:00Z,47.353
2015-12-08T13:16:00Z,47.656
2015-12-08T13:17:00Z,47.6545
2015-12-08T13:18:00Z,47.7731
2015-12-08T13:19:00Z,48.027
2015-12-08T13:20:00Z,48.1599
2015-12-08T13:21:00Z,47.911
2015-12-08T13:22:00Z,47.0311
2015-12-08T13:23:00Z,45.5721
2015-12-08T13:24:00Z,43.9075
2015-12-08T13:25:00Z,42.4265
2015-12-08T13:26:00Z,41.5154
2015-12-08T13:27:00Z,41.3283
2015-12-08T13:28:00Z,41.6181
2015-12-08T13:29:00Z,42.0981
2015-12-08T13:30:00Z,42.4816
2015-12-08T13:31:00Z,42.5699
2015-12-08T13:32:00Z,42.4172
2015-12-08T13:33:00Z,42.1231
2015-12-08T13:34:00Z,41.7871
2015-12-08T13:35:00Z,41.492
2015-12-08T13:36:00Z,41.2392
2015-12-08T13:37:00Z,41.0046
2015-12-08T13:38:00Z,40.7641
2015-12-08T13:39:00Z,40.5169
2015-12-08T13:40:00Z,40.4669
2015-12-08T13:41:00Z,40.9243
2015-12-08T13:42:00Z,42.2
2015-12-08T13:43:00Z,44.5789
2015-12-08T13:44:00Z,47.9
2015-12-08T13:45:00Z,51.6261
2015-12-08T13:46:00Z,55.208
2015-12-08T13:47:00Z,58.1039
2015-12-08T13:48:00Z,60.0766
2015-12-08T13:49:00Z,61.3028
2015-12-08T13:50:00Z,61.9883
2015-12-08T13:51:00Z,62.3392
2015-12-08T13:52:00Z,62.5204
2015-12-08T13:53:00Z,62.607
2015-12-08T13:54:00Z,62.6617
2015-12-08T13:55:00Z,62.7471
2015-12-08T13:56:00Z,62.9093
2015-12-08T13:57:00Z,63.1312
2015-12-08T13:58:00Z,63.3806
2015-12-08T13:59:00Z,63.6257
2015-12-08T14:00:00Z,63.8412
2015-12-08T14:01:00Z,64.0467
2015-12-08T14:02:00Z,64.28
2015-12-08T14:03:00Z,64.5787
2015-12-08T14:04:00Z,64.976
2015-12-08T14:05:00Z,65.4474
2015-12-08T14:06:00Z,65.931
2015-12-08T14:07:00Z,66.3637
2015-12-08T14:08:00Z,66.685
2015-12-08T14:09:00Z,66.8942
2015-12-08T14:10:00Z,67.055
2015-12-08T14:11:00Z,67.2343
2015-12-08T14:12:00Z,67.4984
2015-12-08T14:13:00Z,67.8695
2015-12-08T14:14:00Z,68.2932
2015-12-08T14:15:00Z,68.7079
2015-12-08T14:16:00Z,69.0516
2015-12-08T14:17:00Z,69.2835
2015-12-08T14:18:00Z,69.4236
2015-12-08T14:19:00Z,69.5027
2015-12-08T14:20:00Z,69.5516
2015-12-08T14:21:00Z,69.5982
2015-12-08T14:22:00Z,69.6549
2015-12-08T14:23:00Z,69.7297
2015-12-08T14:24:00Z,69.8303
2015-12-08T14:25:00Z,69.9632
2015-12-08T14:26:00Z,70.1227
2015-12-08T14:27:00Z,70.2971
2015-12-08T14:28:00Z,70.4744
2015-12-08T14:29:00Z,70.6434
2015-12-08T14:30:00Z,70.8069
2015-12-08T14:31:00Z,70.9792
2015-12-08T14:32:00Z,71.1753
2015-12-08T14:33:00Z,71.4095
2015-12-08T14:34:00Z,71.6813
2015-12-08T14:35:00Z,71.9702
2015-12-08T14:36:00Z,72.254
2015-12-08T14:37:00Z,72.5106
2015-12-08T14:38:00Z,72.7309
2015-12-08T14:39:00Z,72.9344
2015-12-08T14:40:00Z,73.1448
2015-12-08T14:41:00Z,73.3855
2015-12-08T14:42:00Z,73.6705
2015-12-08T14:43:00Z,73.9771
2015-12-08T14:44:00Z,74.2743
2015-12-08T14:45:00Z,74.5308
2015-12-08T14:46:00Z,74.7199
2015-12-08T14:47:00Z,74.846
2015-12-08T14:48:00Z,74.9253
2015-12-08T14:49:00Z,74.9746
2015-12-08T14:50:00Z,75.0089
2015-12-08T14:51:00Z,75.0266
2015-12-08T14:52:00Z,75.015
2015-12-08T14:53:00Z,74.961
2015-12-08T14:54:00Z,74.8524
2015-12-08T14:55:00Z,74.6949
2015-12-08T14:56:00Z,74.5134
2015-12-08T14:57:00Z,74.3341
2015-12-08T14:58:00Z,74.1828
2015-12-08T14:59:00Z,74.0733
2015-12-08T15:00:00Z,73.9982
2015-12-08T15:01:00Z,73.9479
2015-12-08T15:02:00Z,73.913
2015-12-08T15:03:00Z,73.8831
2015-12-08T15:04:00Z,73.8456
2015-12-08T15:05:00Z,73.7874
2015-12-08T15:06:00Z,73.6953
2015-12-08T15:07:00Z,73.5612
2015-12-08T15:08:00Z,73.4016
2015-12-08T15:09:00Z,73.2409
2015-12-08T15:10:00Z,73.1032
2015-12-08T15:11:00Z,73.0101
2015-12-08T15:12:00Z,72.9593
2015-12-08T15:13:00Z,72.9362
2015-12-08T15:14:00Z,72.9259
2015-12-08T15:15:00Z,72.9141
2015-12-08T15:16:00Z,72.8963
2015-12-08T15:17:00Z,72.8755
2015-12-08T15:18:00Z,72.8555
2015-12-08T15:19:00Z,72.8398
2015-12-08T15:20:00Z,72.8307
2015-12-08T15:21:00Z,72.8288
2015-12-08T15:22:00Z,72.8346
2015-12-08T15:23:00Z,72.8485
2015-12-08T15:24:00Z,72.8712
2015-12-08T15:25:00Z,72.9034
2015-12-08T15:26:00Z,72.9457
2015-12-08T15:27:00Z,72.9991
2015-12-08T15:28:00Z,73.0635
2015-12-08T15:29:00Z,73.136
2015-12-08T15:30:00Z,73.2132
2015-12-08T15:31:00Z,73.2914
2015-12-08T15:32:00Z,73.3676
2015-12-08T15:33:00Z,73.4414
2015-12-08T15:34:00Z,73.5137
2015-12-08T15:35:00Z,73.5854
2015-12-08T15:36:00Z,73.6572
2015-12-08T15:37:00Z,73.7296
2015-12-08T15:38:00Z,73.8027
2015-12-08T15:39:00Z,73.8767
2015-12-08T15:40:00Z,73.9518
2015-12-08T15:41:00Z,74.0274
2015-12-08T15:42:00Z,74.1019
2015-12-08T15:43:00Z,74.1737
2015-12-08T15:44:00Z,74.2415
2015-12-08T15:45:00Z,74.3062
2015-12-08T15:46:00Z,74.3734
2015-12-08T15:47:00Z,74.449
2015-12-08T15:48:00Z,74.539
2015-12-08T15:49:00Z,74.6458
2015-12-08T15:50:00Z,74.7615
2015-12-08T15:51:00Z,74.8763
2015-12-08T15:52:00Z,74.9805
2015-12-08T15:53:00Z,75.0666
2015-12-08T15:54:00Z,75.1389
2015-12-08T15:55:00Z,75.2056
2015-12-08T15:56:00Z,75.2746
2015-12-08T15:57:00Z,75.3532
2015-12-08T15:58:00Z,75.4416
2015-12-08T15:59:00Z,75.5362
2015-12-08T16:00:00Z,75.6336
2015-12-08T16:01:00Z,75.7302
2015-12-08T16:02:00Z,75.8243
2015-12-08T16:03:00Z,75.916
2015-12-08T16:04:00Z,76.005
2015-12-08T16:05:00Z,76.0913
2015-12-08T16:06:00Z,76.1764
2015-12-08T16:07:00Z,76.2642
2015-12-08T16:08:00Z,76.3585
2015-12-08T16:09:00Z,76.463
2015-12-08T16:10:00Z,76.5782
2015-12-08T16:11:00Z,76.6958
2015-12-08T16:12:00Z,76.8068
2015-12-08T16:13:00Z,76.9018
2015-12-08T16:14:00Z,76.9759
2015-12-08T16:15:00Z,77.0392
2015-12-08T16:16:00Z,77.1059
2015-12-08T16:17:00Z,77.1899
2015-12-08T16:18:00Z,77.3031
2015-12-08T16:19:00Z,77.4422
2015-12-08T16:20:00Z,77.5982
2015-12-08T16:21:00Z,77.7617
2015-12-08T16:22:00Z,77.9238
2015-12-08T16:23:00Z,78.0797
2015-12-08T16:24:00Z,78.227
2015-12-08T16:25:00Z,78.3636
2015-12-08T16:26:00Z,78.4873
2015-12-08T16:27:00Z,78.601
2015-12-08T16:28:00Z,78.7126
2015-12-08T16:29:00Z,78.8305
2015-12-08T16:30:00Z,78.9627
2015-12-08T16:31:00Z,79.11
2015-12-08T16:32:00Z,79.26
2015-12-08T16:33:00Z,79.3987
2015-12-08T16:34:00Z,79.5126
2015-12-08T16:35:00Z,79.5947
2015-12-08T16:36:00Z,79.6586
2015-12-08T16:37:00Z,79.7216
2015-12-08T16:38:00Z,79.801
2015-12-08T16:39:00Z,79.9098
2015-12-08T16:40:00Z,80.0406
2015-12-08T16:41:00Z,80.1794
2015-12-08T16:42:00Z,80.3122
2015-12-08T16:43:00Z,80.4265
2015-12-08T16:44:00Z,80.5226
2015-12-08T16:45:00Z,80.6079
2015-12-08T16:46:00Z,80.6897
2015-12-08T16:47:00Z,80.7749
2015-12-08T16:48:00Z,80.8655
2015-12-08T16:49:00Z,80.9588
2015-12-08T16:50:00Z,81.0522
2015-12-08T16:51:00Z,81.1428
2015-12-08T16:52:00Z,81.2306
2015-12-08T16:53:00Z,81.319
2015-12-08T16:54:00Z,81.4116
2015-12-08T16:55:00Z,81.5121
2015-12-08T16:56:00Z,81.6214
2015-12-08T16:57:00Z,81.7349
2015-12-08T16:58:00Z,81.847
2015-12-08T16:59:00Z,81.9521
2015-12-08T17:00:00Z,82.0466
2015-12-08T17:01:00Z,82.1348
2015-12-08T17:02:00Z,82.2228
2015-12-08T17:03:00Z,82.3165
2015-12-08T17:04:00Z,82.4211
2015-12-08T17:05:00Z,82.5334
2015-12-08T17:06:00Z,82.6472
2015-12-08T17:07:00Z,82.7564
2015-12-08T17:08:00Z,82.8554
2015-12-08T17:09:00Z,82.9454
2015-12-08T17:10:00Z,83.0326
2015-12-08T17:11:00Z,83.1233
2015-12-08T17:12:00Z,83.2233
2015-12-08T17:13:00Z,83.3332
2015-12-08T17:14:00Z,83.4471
2015-12-08T17:15:00Z,83.5589
2015-12-08T17:16:00Z,83.6626
2015-12-08T17:17:00Z,83.7562
2015-12-08T17:18:00Z,83.8444
2015-12-08T17:19:00Z,83.9328
2015-12-08T17:20:00Z,84.0269
2015-12-08T17:21:00Z,84.1302
2015-12-08T17:22:00Z,84.2404
2015-12-08T17:23:00Z,84.3538
2015-12-08T17:24:00Z,84.4671
2015-12-08T17:25:00Z,84.5739
2015-12-08T17:26:00Z,84.6537
2015-12-08T17:27:00Z,84.6814
2015-12-08T17:28:00Z,84.6319
2015-12-08T17:29:00Z,84.4858
2015-12-08T17:30:00Z,84.2748
2015-12-08T17:31:00Z,84.0574
2015-12-08T17:32:00Z,83.8927
2015-12-08T17:33:00Z,83.8353
2015-12-08T17:34:00Z,83.867
2015-12-08T17:35:00Z,83.9067
2015-12-08T17:36:00Z,83.8713
2015-12-08T17:37:00Z,83.6792
2015-12-08T17:38:00Z,83.317
2015-12-08T17:39:00Z,82.8651
2015-12-08T17:40:00Z,82.4113
2015-12-08T17:41:00Z,82.0429
2015-12-08T17:42:00Z,81.8107
2015-12-08T17:43:00Z,81.6829
2015-12-08T17:44:00Z,81.6163
2015-12-08T17:45:00Z,81.5675
2015-12-08T17:46:00Z,81.5027
2015-12-08T17:47:00Z,81.4244
2015-12-08T17:48:00Z,81.344
2015-12-08T17:49:00Z,81.2725
2015-12-08T17:50:00Z,81.2194
2015-12-08T17:51:00Z,81.1819
2015-12-08T17:52:00Z,81.1519
2015-12-08T17:53:00Z,81.1214
2015-12-08T17:54:00Z,81.0831
2015-12-08T17:55:00Z,81.0389
2015-12-08T17:56:00Z,80.9971
2015-12-08T17:57:00Z,80.9656
2015-12-08T17:58:00Z,80.9527
2015-12-08T17:59:00Z,80.9596
2015-12-08T18:00:00Z,80.9807
2015-12-08T18:01:00Z,81.01
2015-12-08T18:02:00Z,81.0413
2015-12-08T18:03:00Z,81.072
2015-12-08T18:04:00Z,81.1048
2015-12-08T18:05:00Z,81.1433
2015-12-08T18:06:00Z,81.191
2015-12-08T18:07:00Z,81.2501
2015-12-08T18:08:00Z,81.3197
2015-12-08T18:09:00Z,81.3984
2015-12-08T18:10:00Z,81.4845
2015-12-08T18:11:00Z,81.5763
2015-12-08T18:12:00Z,81.6705
2015-12-08T18:13:00Z,81.7637
2015-12-08T18:14:00Z,81.8523
2015-12-08T18:15:00Z,81.9331
2015-12-08T18:16:00Z,82.0072
2015-12-08T18:17:00Z,82.0779
2015-12-08T18:18:00Z,82.1483
2015-12-08T18:19:00Z,82.2216
2015-12-08T18:20:00Z,82.2974
2015-12-08T18:21:00Z,82.3729
2015-12-08T18:22:00Z,82.4447
2015-12-08T18:23:00Z,82.5098
2015-12-08T18:24:00Z,82.5676
2015-12-08T18:25:00Z,82.6209
2015-12-08T18:26:00Z,82.6729
2015-12-08T18:27:00Z,82.7265
2015-12-08T18:28:00Z,82.7833
2015-12-08T18:29:00Z,82.8408
2015-12-08T18:30:00Z,82.896
2015-12-08T18:31:00Z,82.946
2015-12-08T18:32:00Z,82.9887
2015-12-08T18:33:00Z,83.0257
2015-12-08T18:34:00Z,83.0595
2015-12-08T18:35:00Z,83.0927
2015-12-08T18:36:00Z,83.1274
2015-12-08T18:37:00Z,83.1637
2015-12-08T18:38:00Z,83.2009
